"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-1,4,3,12,12,0.886525053335353,0.00474422487306811,0,0.4985,2000,"mean_spad_diff","grss_aster_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.911890243902439
1,0,1,0,4,3,13,13,0.686572307999777,-0.0377688734183019,0,1,2000,"mean_spad_diff","grss_aster_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,110,110,0.373999840828239,0.0189704473324239,0,0.424,2000,"mean_spad_diff","insc_other_planthopper_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.868269230769231
1,0,1,-1,4,3,120,120,0.578084067415738,-0.000273081824283761,0,1,2000,"mean_spad_diff","insc_other_planthopper_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,129,129,1.00927079486759,-0.151342254367149,0,1,2000,"mean_spad_diff","insc_other_planthopper_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,110,110,0.662061136788108,0.0256866532629713,0.00260511212900081,0.274,2000,"mean_spad_diff","insc_cicadellidae_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783333333333333
1,0,1,-1,4,3,120,120,0.751823243286879,-0.0785294175276252,0,1,2000,"mean_spad_diff","insc_cicadellidae_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,129,129,0.772581027130826,-0.0303349789389943,0,1,2000,"mean_spad_diff","insc_cicadellidae_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,110,110,0.436633134034673,0.139157908664013,0.0908131554020114,0.1265,2000,"mean_spad_diff","insc_thysanoptera_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-1,4,3,120,120,0.568547540470818,-0.160894988453428,0,1,2000,"mean_spad_diff","insc_thysanoptera_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,129,129,0.392997686814208,0.173362540235532,0.126395096074295,0.0775,2000,"mean_spad_diff","insc_thysanoptera_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
