"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-1,4,3,100,100,0.268953090763854,0.00917462608578168,0,0.454,2000,"mean_spad_diff","PRO_Taxa00027","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.799506543868153
1,0,1,0,4,3,104,104,0.280213502306029,-0.0541286642415635,0,1,2000,"mean_spad_diff","PRO_Taxa00027","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.543695977334328,0.0734101967268542,0.031697572550148,0.2075,2000,"mean_spad_diff","PRO_Taxa00028","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.686127937336815
1,0,1,-1,4,3,100,100,0.738220985810507,0.0580311279125649,0.0284221353759152,0.2085,2000,"mean_spad_diff","PRO_Taxa00028","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.686127937336815
1,0,1,0,4,3,104,104,0.767807649173657,-0.00142302379160553,0,1,2000,"mean_spad_diff","PRO_Taxa00028","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.766669766740459,0.257926771767512,0.192131489716733,0.081,2000,"mean_spad_diff","PRO_Taxa00029","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.609260869565217
1,0,1,-1,4,3,100,100,0.917368098281412,0.0259900275697081,0,0.3945,2000,"mean_spad_diff","PRO_Taxa00029","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.756315831134565
1,0,1,0,4,3,104,104,0.92918629540972,-0.00621619461475388,0,1,2000,"mean_spad_diff","PRO_Taxa00029","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.264430657706973,0.416778619431136,0.404862402039473,0.003,2000,"mean_spad_diff","PRO_Taxa00030","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.198163636363636
1,0,1,-1,4,3,100,100,0.881821482849676,-0.132330121323341,0,1,2000,"mean_spad_diff","PRO_Taxa00030","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.652177712241977,0.150533162659846,0.11067340642105,0.1075,2000,"mean_spad_diff","PRO_Taxa00030","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.651999165275459
3,2,1,-2,6,5,90,90,0.89652208025469,0.0709732335711602,0.051384127106814,0.074,2000,"mean_spad_diff","PRO_Taxa00031","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.584439130434783
