"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-2,4,3,90,90,0.881608108366664,0.12951815994744,0.0912589466976947,0.091,2000,"mean_n_stem_diff","PRO_Taxa00024","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.884037777536114,0.0663385165229976,0.0325797006475197,0.2095,2000,"mean_n_stem_diff","PRO_Taxa00024","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.789732995072705,0.0103564362609547,0,0.3905,2000,"mean_n_stem_diff","PRO_Taxa00024","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.761224521749876,0.118120614810072,0.0894800031866697,0.085,2000,"mean_n_stem_diff","PRO_Taxa00025","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.756675983737446,0.0823389394391524,0.050136682360833,0.162,2000,"mean_n_stem_diff","PRO_Taxa00025","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.791164019316078,0.0396914977967816,0.00592751907966474,0.2995,2000,"mean_n_stem_diff","PRO_Taxa00025","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,90,90,0.730248915051491,0.0942870196415612,0.0808011618760289,0.031,2000,"mean_n_stem_diff","PRO_Taxa00026","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,90,90,0.853932997529055,0.0352351529712887,0,0.3785,2000,"mean_n_stem_diff","PRO_Taxa00026","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,85,85,0.919964392063647,0.089813739520728,0.0433471671409127,0.2385,2000,"mean_n_stem_diff","PRO_Taxa00026","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-2,7,6,70,70,0.210673728892219,-0.00377844939179828,0,1,2000,"mean_n_stem_diff","PRO_Taxa00027","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-1,7,6,70,70,0.181973450044026,0.0439997780993004,0,0.3915,2000,"mean_n_stem_diff","PRO_Taxa00027","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,65,65,0.187105062158839,0.0361087172857355,0,0.3715,2000,"mean_n_stem_diff","PRO_Taxa00027","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,90,90,0.651523354078687,-0.114418266059943,0,1,2000,"mean_n_stem_diff","PRO_Taxa00028","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,90,90,0.870968397465493,-0.0727886512022147,0,1,2000,"mean_n_stem_diff","PRO_Taxa00028","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,85,85,0.97283882797578,-0.110002753100849,0,1,2000,"mean_n_stem_diff","PRO_Taxa00028","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.922255862799962,0.0731602350649079,0,0.3345,2000,"mean_n_stem_diff","PRO_Taxa00029","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.946287836289735,-0.000124513413142173,0,1,2000,"mean_n_stem_diff","PRO_Taxa00029","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.770880181383278,0.230096625941191,0.173809461537006,0.0655,2000,"mean_n_stem_diff","PRO_Taxa00029","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.435368974155498,-0.0818362153259815,0,1,2000,"mean_n_stem_diff","PRO_Taxa00030","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.827571606656563,-0.0638110696056721,0,1,2000,"mean_n_stem_diff","PRO_Taxa00030","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
