"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
3,2,1,-2,6,5,55,55,0.714546746173051,0.0324919343992261,0.0139816014482215,0.231,2000,"PRO_Taxa00024","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.476560477001704
3,2,1,-1,6,5,65,65,0.641575512572616,0.0397155679209957,0.0214567982981889,0.1865,2000,"PRO_Taxa00024","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.434608402822322
3,2,1,0,6,5,65,65,0.674592976933853,-0.0382959801793304,0,1,2000,"PRO_Taxa00024","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,65,65,0.729477085816597,-0.0692683221781697,0,1,2000,"PRO_Taxa00025","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,75,75,0.599219774425521,-0.00586488272992514,0,1,2000,"PRO_Taxa00025","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,84,84,0.502781231615897,0.0505702566031309,0.0370810543816324,0.1095,2000,"PRO_Taxa00025","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.367664972273567
2,1,1,-2,5,4,65,65,0.776633291054917,-0.00587170198272347,0,1,2000,"PRO_Taxa00026","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,75,75,0.646792943046683,-0.015297402297939,0,1,2000,"PRO_Taxa00026","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,84,84,0.586510120050545,0.00995196166313395,0,0.364,2000,"PRO_Taxa00026","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.589835860838537
3,2,1,-2,6,5,55,55,0.687344928213455,0.00470164173912929,0,0.2605,2000,"PRO_Taxa00027","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.504261942675159
3,2,1,-1,6,5,65,65,0.624405153440272,0.0120246170955313,0,0.406,2000,"PRO_Taxa00027","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.628461014060503
3,2,1,0,6,5,65,65,0.589487006628731,0.0709601397364221,0.0362212774264421,0.1935,2000,"PRO_Taxa00027","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.440467105263158
5,4,1,-2,8,7,40,40,0.858930463783714,0.0306503663027982,0.0115222430038521,0.265,2000,"PRO_Taxa00028","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.506974723538705
5,4,1,-1,8,7,40,40,0.79356817064838,0.00369267294565534,0,0.4455,2000,"PRO_Taxa00028","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.669909561258278
5,4,1,0,8,7,40,40,0.68927019581735,-0.0119361245775674,0,1,2000,"PRO_Taxa00028","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,75,75,0.700086510168752,0.102363295738808,0.0785606573687885,0.0555,2000,"PRO_Taxa00029","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.30643085106383
1,0,1,-1,4,3,85,85,0.654952774005168,0.104447658530831,0.0807586512623777,0.064,2000,"PRO_Taxa00029","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.320417108753316
1,0,1,0,4,3,94,94,0.59010499282632,0.117364057658014,0.0953643582574837,0.0325,2000,"PRO_Taxa00029","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.267817307692308
3,2,1,-2,6,5,55,55,0.737624344536801,0.0412943812062359,0.0352437438963739,0.0535,2000,"PRO_Taxa00030","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.304171361502347
